,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
1151,62881.33734306147,4.696888257528849,5.305397503241214,3.58,88630.55596235441,689994.0742029184,"9551 Rhonda Inlet
West Jeffrey, AL 23901"
1152,113509.2721644377,8.211548534499345,8.432966435922724,4.64,46470.19879910163,2437364.282039845,"39963 Dustin Garden Suite 315
Porterport, FL 25335-2659"
1153,106689.93455152617,5.55452520543834,7.519872013332844,7.0,56987.881785285914,1849757.0271509814,"33640 King Via Suite 489
North Michelleside, FL 74030-0766"
1154,82805.93856610647,6.843361502639901,7.067629717065374,4.55,67055.92609057187,1619524.7936480804,"16804 Patrick Lodge Apt. 946
East Bradley, SD 93895"
1155,73192.16269802352,6.195861656770447,7.250356100936132,5.95,73282.81685156103,1622569.6767642198,"8393 Raymond River
New Francisco, KY 28146-9843"
1156,94006.1936155967,7.220654378301594,6.872578594905495,4.73,52472.38747201183,1996233.917638685,"708 Ronald Lodge
Wallberg, NC 99284-2612"
1157,106252.36216424714,6.365754107771183,8.218333872123038,4.83,45735.81064394951,2222274.3484052466,"7763 Anderson Summit
South Ashleyport, KS 30939-6959"
1158,90246.45847956662,4.805302087512114,8.74241018437833,4.66,85893.39747975845,1863238.2960644385,"0942 White Key
Cynthiaborough, MN 74981-2216"
1159,98296.6284938285,6.337466123620704,7.7729203236903555,6.8,46123.17439443216,1667586.5739916628,"Unit 0474 Box 5567
DPO AA 77678"
1160,92403.74851589555,5.843483553162251,7.906173144883924,3.82,76876.0978069382,2187521.201926351,"Unit 0375 Box 5726
DPO AE 97365"
1161,59078.28740499779,7.330913392891159,5.712136461829699,2.77,51104.76019872751,811827.5926626424,"71471 Mcgrath Passage Apt. 044
Mendezville, NV 28559-8349"
1162,108071.54132733864,4.872767241052882,7.691662263914404,6.92,89776.97782278352,2147190.2060352643,"52214 Bruce Island
New Pamela, WY 80939-1528"
1163,77646.73278952636,4.747018836221368,7.516378096074173,3.56,37942.76527546512,998444.8929951565,"95430 Leach Hollow
Gordonview, NE 01088-0293"
1164,85258.58828207907,5.033038515721964,5.9579409309871165,2.62,58919.674096606956,1302439.5880018272,"0285 James Crossroad Apt. 384
Jessicaview, TN 23865"
1165,81316.6196763108,6.671216516678732,8.407943902356614,7.1,70224.38015825936,1951067.909824709,"USS Cortez
FPO AP 24063-2965"
1166,120815.32590465434,3.2938858995859173,6.08192430492911,2.44,56007.47283111645,1656185.0278435275,"8934 Kristen Fall Suite 814
Gibbsview, DC 34096"
1167,83101.54256465354,4.829641091254361,7.053963723867314,2.37,80522.88480290289,1340360.275054643,"505 Gonzalez Villages
West Holly, HI 79586-9203"
1168,106209.93981302099,4.99209528522146,7.686786042531164,7.31,59496.926409340944,1960658.2732817843,"64087 Chad Ford
Weissside, NE 91504"
1169,65935.80229078555,6.205837277337218,7.04580075832508,4.54,50055.51621857928,1006195.4191013166,"70252 Jones Track
North Carlaville, AK 16083"
1170,113865.01049451024,6.356302558111879,7.8072006121351745,6.89,62697.310342879064,2240818.786079712,"PSC 8482, Box 8446
APO AE 38902"
1171,107968.88121565922,3.843887188535309,8.225858768196026,3.42,56669.1838487492,1639074.6293963392,"1911 Kathy Creek Apt. 339
Lake Craigshire, DE 27255-4685"
1172,95223.18662052041,6.971948023182847,6.724818567752835,5.0,50673.17971624789,1777285.531703513,"333 Eric Avenue
Josephmouth, AS 16402"
1173,115009.53721204613,5.039243636085067,7.588808053011284,6.23,48165.833828083996,1694019.4828218285,"4258 Johnson Square
New Christopher, GU 59235"
1174,90944.19041002647,6.933153576356462,6.523713391065281,4.58,53903.05600795792,1744431.4599223798,"98552 Scott Street Apt. 104
Port Jennifer, RI 77598-1581"
1175,97523.74873584225,6.03683909016678,7.957974331045087,4.55,40443.58372813591,1544941.8474306497,"17598 Dennis Brook
Greenton, WY 81859"
1176,98228.56963076895,4.466736929826224,8.019838624290061,7.08,39990.47899427614,1501600.2703072065,"238 Delgado Center
East Charlotte, GU 19126-4603"
1177,91154.26468793467,5.090613040287327,7.108220441255648,4.8,58425.841274126265,1363660.3412560385,"05581 Thompson Mountains
Lake Darlenefurt, NH 44102-3505"
1178,108573.20794972972,5.623075530311824,6.872845216002494,2.32,42549.58462326446,1715321.7735750852,"02827 Alexis Landing
Rossside, GU 67047"
1179,92847.50211590064,4.783685453578229,6.514261538931932,5.03,67017.50819041394,1329131.5713602903,"16295 Wood Motorway Apt. 541
Sandraview, IA 95516-8640"
1180,97411.45428420538,5.202863556250616,7.033399659392564,4.81,79236.0827425,1813461.7781612405,"459 Hays Squares
Isaacborough, MN 74557"
1181,90542.36838494225,4.84636150342082,7.772541531604517,4.73,60066.71291722069,1538346.63644148,"86766 Susan Ridge Suite 556
East Theresamouth, MH 09051-0041"
1182,102514.75823301038,5.469236105126032,6.710631941071629,5.0,69419.45083240178,1637895.977449566,"6822 Pamela Centers Suite 537
Seanmouth, AZ 48832-2451"
1183,88806.81182077106,4.82357580891803,7.136946755747917,2.28,21326.88803082062,753461.4074265762,"PSC 0675, Box 5018
APO AP 00437-2898"
1184,77366.81404090315,7.187092172898462,7.6253452864149915,4.86,75238.79478339663,2068544.853033482,"5181 Michael Springs Apt. 305
Gomezport, UT 25664-2756"
1185,98496.86905783357,6.991569868506037,7.6872585689452055,6.86,51934.6259971572,1868300.146091511,"6790 Kelly Flat
Yorkborough, OR 63137"
1186,81120.74320411177,4.510078410251798,6.956821125547107,3.89,51458.26081154493,1106324.6425830307,"702 Melissa Key
West Lisafurt, WV 54879"
1187,89169.94730239843,6.203611154247834,6.437557371749532,2.55,56224.27305884615,1717348.6376992,"568 Jennifer Falls Apt. 236
South Nicole, IN 15411"
1188,81411.20905176464,6.284042986974968,6.1821979213311895,3.64,48457.51907030299,1445971.860300556,"9613 Edwin Mews
West Jacobfurt, MH 44303-7441"
1189,115455.72568351126,4.073219661054076,7.871684924521872,3.66,78646.36196358627,1962959.6799439164,"Unit 5763 Box 7057
DPO AA 43894"
1190,59733.38452123121,7.667836387824687,7.341441817948776,6.18,45839.33468053231,1247513.1892303333,"2480 Preston Lane Apt. 815
Sandersfort, AK 98217-6991"
1191,83014.99650426682,4.868692594847517,7.226544348811331,6.24,63792.243306754135,1341834.4917368768,"3484 Lee Meadow
North Tina, AS 81526"
1192,105897.16870094094,5.814209426283155,7.078117901647316,3.42,35220.97473672993,1601618.8852411953,"785 Christina Drive
Darrylfurt, AZ 27606-0832"
1193,92710.07417364138,7.108427175783023,6.65169241013813,4.97,81525.72106737575,2047631.1866235211,"5281 King Motorway
Tinafort, ID 72673"
1194,112919.42080623143,4.360946432645716,7.356435339730032,4.8,51350.90241752612,1634663.0112859318,"03370 Angela Forge Apt. 416
South Charlesberg, WY 44653"
1195,125584.09080271094,6.358403725119349,7.776755822911915,6.23,65707.7357356456,2825951.2160304594,"039 Allison Brooks Apt. 116
Jonesmouth, PR 96253-5344"
1196,87392.58667313107,5.536745527755251,7.261639283183623,5.99,57413.51939274772,1450214.0484724566,"6478 Harris Bridge
New Rickeystad, UT 82195"
1197,104747.16308685875,5.3741637612571544,5.290727674375068,3.76,73288.68842329565,1817343.0543401053,"PSC 9170, Box 1232
APO AE 46839"
1198,85636.34018322581,5.000404475388819,8.249336460357432,4.69,46603.32551240575,1305076.5774098688,"2001 Stephen Plains Suite 265
Jonesmouth, FL 96973"
1199,100322.48562885125,6.248860190902326,6.444844797968077,4.84,95252.44855273856,2098686.1531780376,"PSC 8544, Box 1991
APO AA 54210-2865"
1200,99094.30814928668,6.178377578228433,6.88684284246064,2.39,50258.14072787716,1902378.167072975,"2568 Elizabeth Ferry Suite 833
Nelsonborough, KY 90566"
1201,99372.86911546634,4.025876959429248,8.370243849401183,3.8,53653.36664165327,1256606.6683439063,"7972 Snyder Fort Apt. 686
West Benjaminside, OH 81904-1054"
1202,84796.1486988462,7.029879561147862,8.060208990200541,3.5,70864.02504428067,1889762.2272839993,"5889 Cindy Land Apt. 882
Port Johnside, PA 35545"
1203,101664.77505299805,5.754791284510709,7.814987326024816,5.92,53415.811954807315,1717805.2051301338,"30865 Rollins Burgs Suite 242
Cortezland, HI 41003-9434"
1204,81970.32282967129,3.94734578892831,7.3403166981801595,6.99,69033.3514258967,1183666.4259702626,"59631 Miles Wells
Lozanoview, GA 23655"
1205,88601.36208518094,5.621999190893194,7.681188207716815,5.7,46833.70440334795,1338160.843312581,"26319 Lisa Tunnel Apt. 076
Davidhaven, FL 69932"
1206,106619.66874971415,5.331535320453559,7.28152516949149,5.74,81206.2007651532,2091556.042393622,"536 Thompson Turnpike
West Toddfurt, VT 33903-0801"
1207,112587.46677625958,5.216510183319262,7.500576208606071,4.81,42776.251267873646,1895411.9736834026,"371 Frank Squares
Smithshire, VA 41884"
1208,112474.6982364131,7.473370044493777,6.339102862864749,3.62,91350.48070732165,2858133.944477121,"02264 Rebecca Spur Apt. 938
New Tomburgh, NE 93284"
1209,80409.56197699545,7.175767583093431,6.263692518103529,4.56,78608.63246023757,1666310.8555177636,"8611 Swanson Lodge Apt. 186
Conwaymouth, RI 31621"
1210,80568.58039903386,6.931421370150401,7.231855779765046,3.65,41868.093321667635,1555636.3998866873,"5424 Lopez Hill Suite 805
North Sandra, CT 29555-5745"
1211,94577.78677069402,6.1644798894725845,8.19451649219957,3.4,60316.557585319686,2052041.8201190352,"1123 Price Rest
Patriciafurt, AR 17057-1938"
1212,71059.33336709834,4.163100154674879,6.903306683070703,2.72,56768.70880780693,559114.7259290117,"58197 Anderson Squares Suite 899
Sarahburgh, MS 28271-3171"
1213,74087.40490228657,5.505500374553897,7.386593227979783,5.79,50677.15206389745,881384.7321079874,"7808 Michele Meadows Suite 816
New Donna, CA 17319-8250"
1214,96180.66757847335,5.064669247637574,8.421746539737077,5.72,49078.451980410464,1411194.4321458596,"20269 Elizabeth Course
Heatherside, NJ 41595-0901"
1215,101839.59467220542,6.295480455265424,7.411123759544167,4.77,57940.263731184205,2125215.655974952,"1503 Allison Freeway Apt. 398
Lake Gina, AS 58599-4858"
1216,75396.405574556,5.663270624886111,8.07957994068173,3.63,66683.6476963931,1517684.986830651,"06789 Pollard Extensions Apt. 768
Danielville, MH 43252"
1217,82531.79800373768,6.618430272910841,6.563065411973746,4.62,56748.46072345979,1388045.2230675402,"97941 Anderson Crest Suite 575
South Shawnside, MD 87126"
1218,95371.1353422406,5.607006694384294,6.246016472333219,4.72,38311.57574737973,1154061.2617350966,"93861 David Village Apt. 086
North Richardshire, OR 12991-5274"
1219,77619.5029019039,3.385717060877573,7.518824634547755,7.22,66164.59988520057,1095801.9199044108,"607 Ashley Square
Simmonsville, LA 76219"
1220,100534.79214621006,3.2844237138440184,6.263531809286866,4.62,55942.112136565505,1123287.1799983284,"76711 Laura Lodge Apt. 211
South Chad, PA 10027-9358"
1221,71127.79421895208,5.310590885306608,6.515059438039013,2.72,39133.03950714834,661637.0369438706,"012 Daniel Isle
Lake Brianshire, MH 44798"
1222,86603.48014010272,6.103423435579747,4.818837498193501,3.55,77196.90122468043,1590910.7469108677,"1014 Chris Lakes Suite 741
South Brianfort, VA 41541"
1223,83829.46042401785,4.323318879366732,8.20884628552635,5.69,73318.0761561181,1337748.657877386,"Unit 2965 Box 1848
DPO AE 20627"
1224,121526.21871334653,5.076100556401443,7.189049472132002,6.93,34329.91185743177,1934397.2422623215,"4402 Perez Way Apt. 084
Harrischester, PR 82109"
1225,104118.7962392734,6.572301347144817,9.08640436671578,6.95,63940.655392136636,2387345.532868999,"16886 Jimmy Field
Jacquelineton, NE 37257"
1226,88629.19673928808,4.879644851279096,8.06112200404338,3.97,61517.333399658106,1492486.8569759175,"0934 William Centers Suite 482
Joyceville, PA 64628-1607"
1227,107186.67142205601,5.868732456582891,5.837453806899266,4.6,62276.39483355209,1714285.3522367957,"569 Wilson Heights Apt. 290
Alexanderchester, TX 22003-5887"
1228,102233.88538940628,5.129226980944598,6.0111523546872,4.58,67044.84479985153,1526825.386338556,"110 Fields Viaduct Apt. 289
East Kathy, HI 18687-0225"
1229,102182.75803862471,5.837292417839423,8.172768011294492,3.57,68007.6864168576,1979841.420604988,"4363 Michael Port
Alexandraton, NE 06643-5514"
1230,102329.34195191038,4.4039765973540135,8.754257102951511,3.86,32922.05892974569,1471790.2165659207,"4882 Jeremy Ferry
East Sharonberg, ID 41904-9783"
1231,98407.70666793927,6.255259642404801,6.441593969648176,3.83,54815.032644581115,1576199.9842835066,"4718 Lewis Mountains Apt. 367
Williamsfort, VT 57366-8184"
1232,62275.584744322725,7.063523803778336,8.112163603903763,5.82,46410.04614211832,1123371.6430081604,"887 Jennifer Union
North Jacqueline, GU 08025"
1233,91873.11286731441,6.1277673114344,7.477252933602853,3.65,58421.86560291436,1737291.172829825,"11493 Miles Port Apt. 517
Bradleymouth, IA 22614-9226"
1234,85472.63871042542,6.980424163567706,6.507216726045108,5.1,110917.96088208117,2271418.3222998404,"USNV Roach
FPO AA 76691"
1235,95569.96284616757,4.070899425420148,7.381868270204593,4.73,78835.1730080243,1817859.6678633355,"35038 Mary Court Suite 134
Port Heidi, MD 85316-8496"
1236,124792.48615523019,6.006963925427401,7.838153571739294,4.73,69331.31045854189,2626205.87182434,"Unit 7507 Box 5089
DPO AP 22014"
1237,96257.39059637305,5.69998166899297,4.738992052866258,3.45,51587.95912452052,1141113.1473539965,"82010 Michael Manor
Hunterborough, OK 66490"
1238,69432.5880141837,5.5706158434093815,8.88430178967903,3.41,71808.01749040962,1631762.7427904299,"850 Costa Trafficway Apt. 350
Turnermouth, OR 44156-7826"
1239,92789.48694333395,5.536371625014223,6.456967107458807,2.38,61915.86322686743,1525437.6149893422,"229 Wright Meadows Suite 586
Jamesville, CT 35091-0067"
1240,85445.76493503839,6.5753939900326195,8.483964310128252,6.06,56490.5765570538,1724684.3177752667,"346 Brian Island Suite 100
Martinview, LA 68388-7139"
1241,109671.5708215008,4.963026514450603,7.384839713888301,7.02,85530.14804534738,2061178.585846715,"84036 Quinn Islands
North Debraland, MS 31006"
1242,84149.63219702567,5.714146192945128,6.633902050823825,3.46,57065.05583001378,1438237.8897960966,"Unit 3403 Box 1145
DPO AA 37345"
1243,75416.81500184974,5.111568126827212,8.03580862708105,7.11,47990.37952413297,1251252.471978031,"8263 Shaw Ridges Suite 890
South Evanland, AZ 95568-4663"
1244,89860.35530230911,6.727297863132655,7.864236382117579,5.92,84377.31357441457,1830496.8893867992,"810 Stacey Causeway
Jeremytown, NV 90167"
1245,78236.18860041059,7.360902055023413,6.556593977495133,2.61,69050.59978234109,1646072.679171838,"1669 Evans River Suite 294
Millerport, ID 81544-1368"
1246,94147.15164558415,6.554624961284999,7.865426317163381,6.86,89010.16109613414,2263368.847508647,"4985 Tony Pass
Port Zacharyland, NJ 64442-8584"
1247,117825.46777954207,5.355498741197511,5.797945017879041,3.47,73259.81301776004,2127527.0127855404,"98883 Troy Glens Apt. 152
North Glenda, LA 96590-2034"
1248,126943.52150914092,7.6492539465680025,7.330613088434313,6.13,76270.65404717569,3013771.414337601,"4393 James Springs Apt. 818
Margaretview, ND 18572"
1249,98496.55043854484,4.696151197632312,8.704866906448878,6.24,77594.23102967485,1832859.7167089572,"506 Solomon Gateway
Michelleville, OH 48329-3260"
1250,105381.85009791602,6.91339287139501,5.8604294683551155,3.81,22872.417171644018,1516057.5502956964,"USS Barnes
FPO AA 33522-4639"
1251,104947.21141772783,5.335194080848434,5.982545599709981,2.32,68456.14324014036,1812194.7503767523,"487 Pierce Islands
Port Shannonfurt, MO 93719"
1252,85277.48938411339,5.985979865141818,8.513839019997928,5.92,68257.4673474834,1901391.304828672,"1545 Larry Haven
Lisaburgh, WI 82443-7047"
1253,109516.10768709403,5.361783867279437,7.84686833970817,6.92,85022.7412639326,2498965.6969416738,"94005 Nicholas Throughway Suite 032
Jackhaven, VA 24159"
1254,119999.32040595791,5.6280973445918585,7.077700197729322,2.43,72400.64116639142,2063628.1937140631,"7561 Best Place
New Michaelton, CT 81304-0841"
1255,66321.016752316,6.1231815939529675,7.765156203909581,3.73,65722.10458271259,1258229.068928442,"919 Walker Drive Suite 425
Haroldfort, NY 03461"
1256,82358.40572893547,5.1527843432795954,7.6851314515110465,4.8,81825.85344470819,1854509.7575407356,"1669 Gray Meadows Apt. 793
South Christinafort, MN 47180"
1257,97408.07175143754,6.074937941329931,8.809126907408194,3.47,54550.7975044548,2243058.673362851,"6340 April Orchard
South Craig, SD 65854-3373"
1258,106801.19744410228,6.560878482680591,8.664518460537046,7.13,76197.60334124824,2279966.8091877364,"492 Hernandez Hollow
Vargaschester, AK 64306-1547"
1259,73693.19050856719,5.031197195012748,6.206371979268729,2.49,25433.84807595879,417376.6489258667,"821 Potts Spring Apt. 878
New Janice, AL 55178-7547"
1260,76819.50471387508,6.416941660404253,7.96767933374812,3.76,47667.28921468667,1416482.446119676,"0703 Harding Rest
East Jo, LA 45172-7688"
1261,99945.02533029247,4.358117151622756,5.871653104710833,3.74,79131.06167493368,1478780.0441331917,"6665 Victor Cliff
South Davidburgh, ND 97340"
1262,103627.9439178778,4.7208143861476595,8.709216709678053,4.93,62423.26511678361,1783171.5061393762,"270 Bonilla Mountains Suite 148
Brennanfurt, OH 46989-4992"
1263,103357.94601738447,7.0391160824833126,5.7881108268162595,2.4,78141.37353729262,2074306.724273722,"07646 Jenkins Glens
Philipville, UT 70049-6737"
1264,129682.68222719643,4.4323290287118216,8.011618261534029,7.16,61722.91132684895,2469932.476885092,"715 Armstrong Burgs Suite 894
East Christopherburgh, NJ 68031-3600"
1265,69742.36834055957,5.646584683347341,5.712069249115709,3.82,68696.82042764181,877055.2838619972,"378 Reyes Courts
West Joseph, ME 85342-6948"
1266,104989.79951766654,7.237617078331796,7.98664787421002,7.01,37963.24021853713,2022137.8071220007,"193 Terri Bridge Suite 747
Lewisport, NE 78007-9185"
1267,82546.73109092406,5.267172450559241,6.809745406441853,3.58,74415.46002729575,1552449.4420647868,"88076 Cooper Station Apt. 476
Whiteland, MP 67794"
1268,113166.28978866889,4.9505725732527255,8.16943334318649,5.08,62942.254798205104,1926739.580952949,"PSC 7487, Box 2783
APO AA 75396"
1269,113515.2994327308,5.774710862350414,7.606718943038707,4.55,18234.100325679305,1501392.61169513,"9563 Martinez Road Apt. 461
Loweville, VI 15095-3171"
